source_id,target_id,target_name,target_name_cn,relation_type,same_series,group
1109,4395,映画 プリキュアオールスターズDX みんなともだちっ☆奇跡の全員大集合！,电影 光之美少女 All Stars DX 大家都是朋友☆奇迹的全员大集合！,角色出演,1,extra
1109,4394,映画 フレッシュプリキュア! おもちゃの国は秘密がいっぱい!?,电影 Fresh 光之美少女！玩具王国有很多秘密！？,番外篇,1,extra
1269,531,ARIA The ANIMATION,水星领航员,前传,1,main
1269,750,ARIA The OVA ～ARIETTA～,水星领航员 OVA ～ARIETTA～,续集,1,main
1270,750,ARIA The OVA ～ARIETTA～,水星领航员 OVA ～ARIETTA～,前传,1,main
1270,124341,ARIA The AVVENIRE,水星领航员 The AVVENIRE,续集,1,main
1424,3774,けいおん！！,轻音少女 第二季,续集,1,main
1424,31525,うらおん!,K-On!:Ura-On!,衍生,1,extra
1428,315,鋼の錬金術師,钢之炼金术师,不同演绎,0,alt
1428,69163,ハガレン4コマ劇場,钢之炼金术师 四格剧场,衍生,1,extra
1428,10799,鋼の錬金術師 嘆きの丘の聖なる星,钢之炼金术师 叹息之丘的圣星,衍生,1,extra
1453,1891,少女革命ウテナ アドゥレセンス黙示録,少女革命剧场版 思春期默示录,不同演绎,0,alt
1606,485,涼宮ハルヒの憂鬱,凉宫春日的忧郁,不同演绎,0,alt
1606,1372,涼宮ハルヒちゃんの憂鬱,小凉宫春日的忧郁,衍生,1,extra
1606,1545,にょろーん ちゅるやさん,鹤屋和熏干酪,衍生,1,extra
1606,3375,涼宮ハルヒの消失,凉宫春日的消失,续集,1,main
1671,7707,傷物語Ⅰ鉄血篇,伤物语Ⅰ铁血篇,相同世界观,0,universe
1671,23161,偽物語,伪物语,续集,1,main
1671,148036,傷物語Ⅱ熱血篇,伤物语Ⅱ热血篇,相同世界观,0,universe
1671,148037,傷物語Ⅲ冷血篇,伤物语Ⅲ冷血篇,相同世界观,0,universe
1671,263804,こよみヒストリー,历·历史,衍生,1,extra
1704,21032,HUNTER×HUNTER,猎人,不同演绎,0,alt
1704,224445,HUNTER×HUNTER パイロット版,全职猎人 试播版,不同演绎,0,alt
1704,10356,HUNTER×HUNTER OVA 第1期,猎人 OVA,续集,1,main
1728,2712,るろうに剣心 -明治剣客浪漫譚-,浪客剑心,续集,1,main
1728,13553,るろうに剣心 -明治剣客浪漫譚- 星霜編,浪客剑心 星霜篇,续集,1,main
1773,35990,DEATH NOTE リライト2 Lを継ぐ者,死亡笔记特别篇 L的继承者,总集篇,1,skip
1773,35989,DEATH NOTE リライト 幻視する神,死亡笔记特别篇 幻觉之神,总集篇,1,skip
1851,120930,Angel Beats! Hell's Kitchen,天使的心跳！地狱厨房,番外篇,1,extra
1851,333598,かぎなど,键等,角色出演,1,extra
1851,363880,かぎなど シーズン2,键等 第二季,角色出演,1,extra
1860,239320,ガンダムSEED種キャラ劇場,高达SEED 原创角色剧场,角色出演,1,extra
1860,117898,機動戦士ガンダムSEED スペシャルエディション,机动战士高达SEED Special Edition,总集篇,1,skip
1860,387327,30th GUNDAM PERFECT MISSION,高达：完美任务,衍生,1,extra
1860,560216,機動戦士ガンダム 光る命 Chronicle U.C.,机动战士高达：生命光辉 编年史U.C.,联动,0,universe
1860,50,機動戦士ガンダム,机动战士高达,不同世界观,0,universe
1860,1861,機動戦士ガンダムSEED DESTINY,机动战士高达SEED DESTINY,续集,1,main
1860,43982,機動戦士ガンダムSEED MSV ASTRAY,机动战士高达SEED MSV ASTRAY,番外篇,1,extra
1860,27832,機動戦士ガンダムSEED HDリマスター,机动战士高达SEED HD重制版,不同演绎,0,alt
1891,1453,少女革命ウテナ,少女革命,不同演绎,0,alt
1899,18882,カーニバル・ファンタズム,幻想嘉年华,角色出演,1,extra
1934,273834,真・中華一番！,厨神小当家,不同演绎,0,alt
1934,297344,真・中華一番！ 続編,厨神小当家 续篇,不同演绎,0,alt
1935,315,鋼の錬金術師,钢之炼金术师,前传,1,main
1935,18511,鋼の錬金術師 PREMIUM COLLECTION,钢之炼金术师 PREMIUM COLLECTION,衍生,1,extra
1936,534,彼女と彼女の猫,她和她的猫,其他,0,other
1940,212240,カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,魔卡少女樱 透明牌篇 序幕 小樱与两人的小熊,续集,1,main
1940,2891,ツバサ・クロニクル,翼·年代记,角色出演,1,extra
1940,2892,ツバサ・クロニクル 第2シリーズ,翼·年代记 第二部,角色出演,1,extra
1940,2893,劇場版ツバサ・クロニクル 鳥カゴの国の姫君,翼·年代记 鸟笼国的公主,角色出演,1,extra
1940,2895,ツバサ 春雷記,翼·年代记 春雷记,角色出演,1,extra
1940,2478,こばと。,小鸠。,角色出演,1,extra
1940,1941,劇場版 カードキャプターさくら,魔卡少女樱 香港之旅,番外篇,1,extra
1940,21233,知世のカードキャプターさくら活躍ビデオ日記!,魔卡少女樱 知世的活跃日记,番外篇,1,extra
1940,1942,劇場版カードキャプターさくら 封印されたカード,魔卡少女樱 被封印的卡片,番外篇,1,extra
1941,1940,カードキャプターさくら,魔卡少女樱,主线故事,1,main
1941,18575,CLOVER,三叶草,其他,0,other
1942,1940,カードキャプターさくら,魔卡少女樱,主线故事,1,main
1942,26354,劇場版 ケロちゃんにおまかせ！,剧场版 包在小可身上！,其他,0,other
1957,1956,新世紀GPXサイバーフォーミュラZERO,高智能方程式：ZERO,前传,1,main
1957,1958,新世紀GPXサイバーフォーミュラSIN,高智能方程式：SIN,续集,1,main
1972,474999,魔神創造伝ワタル,魔神创造传,不同世界观,0,universe
1972,314428,魔神英雄伝ワタル 創界山英雄伝説,魔神英雄传 创界山英雄传说,总集篇,1,skip
1972,292861,魔神英雄伝ワタル 七魂の龍神丸,魔神英雄传 七魂的龙神丸,续集,1,main
1972,1973,魔神英雄伝ワタル2,魔神英雄传2,续集,1,main
1972,38722,真魔神英雄伝ワタル 魔神山編,真魔神英雄传 魔神山篇,番外篇,1,extra
1972,1974,超魔神英雄伝ワタル,超魔神英雄传,续集,1,main
1991,975,ONE PIECE,航海王,主线故事,1,main
1999,975,ONE PIECE,航海王,全集,1,skip
1999,82729,Dr.SLUMP Dr.マシリト アバレちゃん,阿拉蕾 马西利特博士,其他,0,other
2000,975,ONE PIECE,航海王,不同演绎,0,alt
2046,68059,蒼きウル,苍之URU,续集,1,main
2046,597825,王立宇宙軍 オネアミスの翼 パイロットフィルム,王立宇宙军 样片,其他,0,other
2079,2077,こみっくパーティー,漫画同人会,前传,1,main
2216,493,HELLSING OVA,皇家国教骑士团 OVA,不同演绎,0,alt
2225,75533,劇場版 空の境界,剧场版 空之境界,总集篇,1,skip
2225,1333,劇場版 空の境界 第五章 矛盾螺旋,剧场版 空之境界 第五章 矛盾螺旋,前传,1,main
2225,49666,劇場版 空の境界 Remix -Gate of seaventh heaven-,剧场版 空之境界 Remix,总集篇,1,skip
2225,3423,劇場版 空の境界 第七章 殺人考察(後),剧场版 空之境界 第七章 杀人考察（后）,续集,1,main
2425,2427,しゅごキャラ!,守护甜心！,前传,1,main
2425,3018,しゅごキャラ!パーティー!,守护甜心！派对！,续集,1,main
2427,2425,しゅごキャラ!!どきっ,守护甜心!!心跳,续集,1,main
2439,2478,こばと。,小鸠。,角色出演,1,extra
2439,2891,ツバサ・クロニクル,翼·年代记,相同世界观,0,universe
2439,2896,×××HOLiC◆継,×××HOLiC◆继,续集,1,main
2439,2897,劇場版×××HOLiC 真夏ノ夜ノ夢,×××HOLiC 仲夏夜之梦,番外篇,1,extra
2451,7617,京四郎と永遠の空,京四郎和永远的天空,角色出演,1,extra
2462,975,ONE PIECE,航海王,主线故事,1,main
2462,5393,ONE PIECE FILM STRONG WORLD EPISODE:0,航海王：强者天下 前传,前传,1,main
2473,628621,过年者联盟之新春赛马,,角色出演,1,extra
2473,535459,过年者联盟,,角色出演,1,extra
2473,535455,过年者联盟之女娲赐福,,角色出演,1,extra
2473,416706,奔月赴宴,,角色出演,1,extra
2473,348315,新秦时明月,,不同演绎,0,alt
2473,47374,秦时明月之龙腾万里,秦时明月大电影之龙腾万里,不同世界观,0,universe
2473,2769,秦时明月之夜尽天明,秦时明月之夜尽天明,续集,1,main
2473,105592,空山鸟语,天行九歌之空山鸟语,相同世界观,0,universe
2473,110244,秦时明月之特别篇罗生堂下,秦时明月之特别篇罗生堂下,番外篇,1,extra
2473,129614,秦时明月之帝子降兮,秦时明月之帝子降兮,番外篇,1,extra
2473,127448,天行九歌,天行九歌,相同世界观,0,universe
2473,227389,秦时明月之医者入世,秦时明月之医者入世,番外篇,1,extra
2473,176516,秦时明月之笑闯江湖,秦时明月之笑闯江湖,衍生,1,extra
2567,48289,生徒会の一存 Lv.2,学生会的一己之见 Lv.2,续集,1,main
2609,54356,FAIRY TAIL 妖精たちの合宿,妖精的尾巴 妖精们的合宿,番外篇,1,extra
2609,64988,劇場版FAIRY TAIL 序章「はじまりの朝」,妖精的尾巴 剧场版序章 开始的早晨,番外篇,1,extra
2609,77143,FAIRY TAIL ドキドキ・リュウゼツランド,妖精的尾巴 心跳不已·龙舌兰乐园,番外篇,1,extra
2609,78801,FAIRY TAIL×RAVE,妖精的尾巴×圣石小子,衍生,1,extra
2609,91946,FAIRY TAIL 第2期,妖精的尾巴 第二季,续集,1,main
2609,16141,FAIRY TAIL 妖精学園 ヤンキー君とヤンキーちゃん,妖精的尾巴 妖精学园 不良少年与大姐头,番外篇,1,extra
2609,16140,FAIRY TAIL TVアニメ総集編,妖精的尾巴 总集篇,总集篇,1,skip
2609,35790,FAIRY TAIL メモリーデイズ,妖精的尾巴 记忆里的日子,番外篇,1,extra
2609,16139,FAIRY TAIL  ようこそ フェアリーヒルズ!!,妖精的尾巴 欢迎来到 Fairy Hills!!,番外篇,1,extra
2609,30361,劇場版 FAIRY TAIL 鳳凰の巫女,剧场版 妖精的尾巴 凤凰的巫女,番外篇,1,extra
2682,265,新世紀エヴァンゲリオン,新世纪福音战士,角色出演,1,extra
2682,772,ヱヴァンゲリヲン新劇場版:序,福音战士新剧场版：序,主线故事,1,main
2782,513463,NARUTO×UT,火影忍者 x UT,衍生,1,extra
2782,4668,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,火影忍者疾风传 剧场版 火之意志的继承者,番外篇,1,extra
2782,3425,NARUTO -ナルト-,火影忍者,前传,1,main
2782,20359,劇場版 NARUTO -ナルト- 疾風伝,火影忍者疾风传 剧场版 鸣人之死,番外篇,1,extra
2782,22444,劇場版 NARUTO -ナルト- 疾風伝 絆,火影忍者疾风传 剧场版 羁绊,番外篇,1,extra
2782,16528,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,火影忍者疾风传 剧场版 失落之塔,番外篇,1,extra
2782,33514,劇場版 NARUTO-ナルト- ブラッド・プリズン,火影忍者疾风传 剧场版 血狱,番外篇,1,extra
2782,38081,ROAD TO NINJA -NARUTO THE MOVIE-,火影忍者 剧场版 忍者之路,番外篇,1,extra
2782,109053,THE LAST -NARUTO THE MOVIE-,火影忍者 剧场版 终章,番外篇,1,extra
2782,202661,BORUTO-ボルト- NARUTO NEXT GENERATIONS,博人传-火影次世代-,续集,1,main
2782,39091,炎の中忍試験! ナルトvs木ノ葉丸!!,火影忍者 特别篇 炎之中忍试验！鸣人VS木叶丸！！,番外篇,1,extra
2782,16608,劇場版 NARUTO -ナルト- そよかぜ伝 ナルトと魔神と3つのお願いだってばよ!!,火影忍者疾风传 剧场版 鸣人、魔神与三个愿望,番外篇,1,extra
2782,467814,NARUTO -ナルト- 疾風伝 サニー・サイド・バトル!!!,,番外篇,1,extra
2782,234770,"疾風！""木ノ葉学園""伝",,衍生,1,extra
2782,28496,NARUTO-ナルト- SD ロック・リーの青春フルパワー忍伝,火影忍者外传 李洛克的青春FULL POWER忍传,衍生,1,extra
2782,403745,アニメ『NARUTO -ナルト-』20周年記念・完全新作 PV “ROAD OF NARUTO”,火影忍者 动画开播20周年纪念PV「ROAD OF NARUTO」,其他,0,other
2782,423623,NARUTO-ナルト- 20周年記念完全新作,火影忍者 20周年纪念完全新作,其他,0,other
2785,2784,犬夜叉,犬夜叉,前传,1,main
2785,306193,半妖の夜叉姫,半妖的夜叉姬,续集,1,main
2790,9757,君に届け 2ND SEASON,好想告诉你 第二季,续集,1,main
2971,823,名探偵コナン 瞳の中の暗殺者,名侦探柯南 瞳孔中的暗杀者,前传,1,main
2971,899,名探偵コナン,名侦探柯南,主线故事,1,main
2971,2972,名探偵コナン ベイカー街の亡霊,名侦探柯南 贝克街的亡灵,续集,1,main
3018,2425,しゅごキャラ!!どきっ,守护甜心!!心跳,前传,1,main
3020,90610,ピカチュウのなつまつり,皮卡丘的夏日祭典,衍生,1,extra
3020,510006,ポケットモンスターアドバンスジェネレーション プラネタリウム 天空からの挑戦,宝可梦超世代：天文馆来自天空的挑战,衍生,1,extra
3020,192723,Pokémon Generations,宝可梦世代,其他,0,other
3020,99255,ポケモン不思議のダンジョン 出動ポケモン救助隊ガンバルズ,宝可梦 不可思议的迷宫: 救助队出动！,其他,0,other
3020,92432,戦慄のミラージュポケモン,幻影宝可梦的主谋者,番外篇,1,extra
3020,90612,ピカチュウのわんぱくアイランド,皮卡丘的淘气岛,番外篇,1,extra
3020,49063,週刊ポケモン放送局,周刊宝可梦放送局,衍生,1,extra
3020,27880,ピカチュウのおばけカーニバル,皮卡丘的鬼怪狂欢节,番外篇,1,extra
3020,27781,おどるポケモンひみつ基地,宝可梦的跳舞秘密基地,衍生,1,extra
3020,3030,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,剧场版宝可梦 超世代: 宝可梦巡护员与苍海的王子 玛纳霏,衍生,1,extra
3020,3029,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,剧场版宝可梦 超世代: 梦幻与波导的勇者 路卡利欧,衍生,1,extra
3020,3028,劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,剧场版宝可梦 超世代: 裂空的访问者 代欧奇希斯,衍生,1,extra
3020,3027,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,剧场版宝可梦 超世代: 七夜的许愿星 基拉祈,衍生,1,extra
3020,3021,ポケットモンスター ダイヤモンド&パール,宝可梦 钻石&珍珠,续集,1,main
3020,3019,ポケットモンスター,宝可梦,前传,1,main
3021,510917,ポケットモンスター ダイヤモンド&パール あつまれ！ポケモン星まつり,宝可梦 钻石&珍珠：集合！宝可梦星祭,衍生,1,extra
3021,510410,ポケットモンスター ダイヤモンド&パール あつまれ！ポケモンプラネットセンター,宝可梦 钻石&珍珠：集合！宝可梦星球中心,衍生,1,extra
3021,192723,Pokémon Generations,宝可梦世代,其他,0,other
3021,99956,ポケモンレンジャー 光の軌跡,精灵宝可梦护林员—光之轨迹特别篇,其他,0,other
3021,99955,ポケモン不思議のダンジョン 空の探検隊 時と闇をめぐる最後の冒険,宝可梦 不可思议的迷宫: 空之探险队 围绕时与暗 最后的冒险,其他,0,other
3021,99953,ポケモン不思議のダンジョン 時の探検隊・闇の探検隊,宝可梦 不可思议的迷宫: 时之探险队・暗之探险队,其他,0,other
3021,27881,ピカチュウのキラキラだいそうさく！,皮卡丘的闪亮大搜查！,番外篇,1,extra
3021,27879,ピカチュウのふしぎなふしぎな大冒険,皮卡丘的不可思议大冒险,番外篇,1,extra
3021,10542,劇場版ポケットモンスター ダイヤモンド&パール 幻影の覇者 ゾロアーク,剧场版宝可梦 钻石&珍珠: 幻影的霸者 索罗亚克,衍生,1,extra
3021,8401,ポケットモンスター ベストウイッシュ,宝可梦 超级愿望,续集,1,main
3021,3033,劇場版ポケットモンスター ダイヤモンド&パール アルセウス 超克の時空へ,剧场版宝可梦 钻石&珍珠: 阿尔宙斯 超克的时空,衍生,1,extra
3021,3032,劇場版ポケットモンスター ダイヤモンド&パール ギラティナと氷空の花束 シェイミ,剧场版宝可梦 钻石&珍珠: 骑拉帝纳与冰空的花束 谢米,衍生,1,extra
